Time_Hr,Van_Concentration_uM,OC6_Concentration_nM,Genotype,OD600,GFP_Fluorescence
10.0085075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6408,1607175
10.25851222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.639,1580678
10.50851556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6315,1572682
10.75851778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6295,1543375
11.00852167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.623,1517634
11.25852667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6198,1491068
11.50852861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6148,1475857
11.75853222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6114,1470180
12.00853556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6091,1466449
12.2585375,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6071,1437780
12.50853972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.605,1450124
12.75854361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.6009,1420918
13.00854639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5981,1409140
13.25854972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5969,1411425
13.50855194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5925,1413742
13.75855389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.592,1384661
14.00855722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5882,1386245
14.25856056,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5873,1371089
14.50856278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5867,1376053
14.75856333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5825,1358451
15.00856444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5804,1356880
15.25856583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5771,1378676
15.50856694,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5758,1365994
15.75856778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5733,1348742
16.00856972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5707,1335096
16.25857194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5719,1347961
16.50857583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5698,1329442
16.75857778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5692,1324663
17.00857944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5662,1335325
17.25858083,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5659,1273318
17.50858306,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5667,1220866
17.75858444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5687,1161993
18.00858833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5639,1147599
18.25858944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5636,1126777
18.5085925,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5634,1094225
18.75859528,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5626,1062076
19.00859861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5606,1022011
19.25860139,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5597,1001673
19.50860417,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5594,968051
19.758605,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5572,932594
20.00860667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5569,916693
20.25860917,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5567,891554
20.50861361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5564,865098
20.75861639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5545,840937
21.00861778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5535,821348
21.25861889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5571,812986
21.50862222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5595,793105
21.75862389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5586,780677
22.00862556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5594,763751
22.25862806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5558,743070
22.50862944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5556,725737
22.75863361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5531,709663
23.00863722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5529,698771
23.25863806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5516,683126
23.50864278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5509,669633
23.75864583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5499,660427
0,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1205,35593
0.250293333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1196,30750
0.500295,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1213,31636
0.752331944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1223,34543
1.002336944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1254,39123
1.252339444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1295,45914
1.502343333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1353,55889
1.7545475,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1435,68670
2.004551389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1534,84006
2.254553889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1661,106109
2.504558611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1836,130167
2.756486667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.199,152668
3.006489167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2179,173300
3.256492778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2444,200847
3.506494444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2769,231071
3.756496944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.3139,268631
4.006501667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.3605,320448
4.256505833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.4168,387836
4.5065075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.48,467065
4.758459722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5396,510858
5.008460833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6006,568498
5.258463611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6499,569558
5.508466389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6921,548020
5.758467778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.7095,509984
6.008470833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.7038,474181
6.258472778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.7009,436038
6.508475833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6975,397296
6.758476944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6996,356050
7.008477778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6956,325779
7.258481667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6919,295470
7.508485,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6882,272466
7.758488333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.686,253606
8.008490556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.683,244009
8.258492778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6773,233965
8.508496111,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6746,226703
8.758498056,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6705,222506
9.008500278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6673,218020
9.258503333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6649,215810
9.508505278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.663,214221
9.758506111,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.658,212997
10.0085075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6568,209752
10.25851222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6544,207221
10.50851556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6508,207953
10.75851778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6499,206862
11.00852167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6477,202587
11.25852667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6467,202280
11.50852861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6455,200322
11.75853222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6434,202469
12.00853556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.64,201696
12.2585375,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6403,198921
12.50853972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.639,198728
12.75854361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6377,199104
13.00854639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.635,198361
13.25854972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6345,195875
13.50855194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6342,196481
13.75855389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6303,195696
14.00855722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6301,197154
14.25856056,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6273,196887
14.50856278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6292,196133
14.75856333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6273,188150
15.00856444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6259,182376
15.25856583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6259,180855
15.50856694,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6232,177695
15.75856778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6226,172718
16.00856972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6202,167418
16.25857194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6196,167928
16.50857583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6173,168369
16.75857778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6183,164811
17.00857944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6159,162838
17.25858083,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6134,161779
17.50858306,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6118,159064
17.75858444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6105,153456
18.00858833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6105,152299
18.25858944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6073,150950
18.5085925,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6068,150757
18.75859528,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6047,149142
19.00859861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6039,147275
19.25860139,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6021,145728
19.50860417,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6008,144980
19.758605,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6001,143914
20.00860667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.598,141933
20.25860917,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.597,139678
20.50861361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5963,140039
20.75861639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5933,138896
21.00861778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5939,138388
21.25861889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5922,136292
21.50862222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5916,135287
21.75862389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5905,134361
22.00862556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5897,133771
22.25862806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5873,132170
22.50862944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5869,130619
22.75863361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5859,130061
23.00863722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5837,129965
23.25863806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5837,128514
23.50864278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5828,127396
23.75864583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5815,126988
0,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1199,36344
0.250293333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1194,31093
0.500295,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.119,31341
0.752331944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1198,35386
1.002336944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1216,43317
1.252339444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.124,57453
1.502343333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1276,77998
1.7545475,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1323,106793
2.004551389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1379,143224
2.254553889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1454,189458
2.504558611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1551,246580
2.756486667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1674,317681
3.006489167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1799,401337
3.256492778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1945,488208
3.506494444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2122,581215
3.756496944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2345,683383
4.006501667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2619,814912
4.256505833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2936,999847
4.5065075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.3305,1206786
4.758459722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.3731,1426571
5.008460833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.4215,1792306
5.258463611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.4797,2224235
5.508466389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5386,2633252
5.758467778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5942,2939686
6.008470833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6392,2939271
6.258472778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6773,2769080
6.508475833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7113,2543273
6.758476944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7084,2352708
7.008477778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.701,2135572
7.258481667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6968,1900876
7.508485,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6929,1661540
7.758488333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6895,1460955
8.008490556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6849,1298227
8.258492778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6788,1180988
8.508496111,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6733,1086879
8.758498056,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6647,1024565
9.008500278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6588,969742
9.258503333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6537,926796
9.508505278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6478,906856
9.758506111,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6437,873763
10.0085075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6378,850982
10.25851222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6341,837646
10.50851556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6282,833981
10.75851778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6271,821499
11.00852167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6211,800321
11.25852667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.618,784720
11.50852861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6134,773609
11.75853222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6083,766209
12.00853556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6045,756723
12.2585375,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6045,753986
12.50853972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6001,742601
12.75854361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5957,742426
13.00854639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5932,733129
13.25854972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5892,725023
13.50855194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5871,723268
13.75855389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5829,714099
14.00855722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5815,708937
14.25856056,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5794,712933
14.50856278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5823,702773
14.75856333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5763,697050
15.00856444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.575,691871
15.25856583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5728,703793
15.50856694,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5709,705119
15.75856778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5722,689862
16.00856972,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5672,682814
16.25857194,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5669,687447
16.50857583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5659,680827
16.75857778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5656,675338
17.00857944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5616,677579
17.25858083,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5618,650700
17.50858306,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5605,629537
17.75858444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5592,598973
18.00858833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5564,583497
18.25858944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5556,575940
18.5085925,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5538,570143
18.75859528,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5524,548190
19.00859861,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5491,535615
19.25860139,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5476,522943
19.50860417,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5452,510451
19.758605,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5447,497730
20.00860667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.542,484291
20.25860917,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5381,470998
20.50861361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5379,464067
20.75861639,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5354,451747
21.00861778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5337,443543
21.25861889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5315,436952
21.50862222,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5282,426422
21.75862389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5293,416121
22.00862556,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5277,410554
22.25862806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5235,404897
22.50862944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5199,395389
22.75863361,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5188,391385
23.00863722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5174,383926
23.25863806,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5149,376824
23.50864278,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5154,371803
23.75864583,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5125,367588
0,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1262,35214
0.250293333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1245,30803
0.500295,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1249,32179
0.752331944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1256,37348
1.002336944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1271,47980
1.252339444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1298,63469
1.502343333,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1339,87230
1.7545475,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1358,119513
2.004551389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1398,162263
2.254553889,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1446,217797
2.504558611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1505,285288
2.756486667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1575,369190
3.006489167,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1637,460495
3.256492778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1719,586075
3.506494444,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1787,715924
3.756496944,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1906,857255
4.006501667,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.197,1017981
4.256505833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2085,1206201
4.5065075,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2196,1411500
4.758459722,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2327,1562894
5.008460833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2455,1810461
5.258463611,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2591,2066441
5.508466389,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.276,2378188
5.758467778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2901,2666558
6.008470833,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3077,3012326
6.258472778,18,139,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3227,3367567
