exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
56815.19,0.5711906427035075,0.5,8450.0,37.0,0.1490499999991131,32.25,33.875,37.110000000000014,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14685.0,0.038542730677562136,0.015662240381341504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4346545846332526
56875.25,0.5040465238297165,0.5,8450.0,37.0,0.5125999999991124,32.0,33.875,36.13000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14192.0,0.038965614430665166,0.015572153325817363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4346545846332526
56935.3,0.47247277318803116,0.5,8450.0,37.0,0.44159999999910393,32.125,33.8125,36.690000000000055,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13367.0,0.03972469514475948,0.015934764719084313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4346545846332526
56995.37,0.4435530427924591,0.5,8450.0,37.0,0.530524999999105,32.1875,33.8125,36.53000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12501.0,0.04007679385649148,0.016318694504439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57055.41,0.4610512157336162,0.5,8450.0,37.0,0.17839999999909834,32.375,33.8125,37.25000000000006,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12133.0,0.04120992334954257,0.01623670979971977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57115.45,0.4593857734342789,0.5,8450.0,37.0,0.16404999999910713,32.4375,33.875,37.43000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12643.0,0.040259432096812466,0.016214506050779086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57175.51,0.4763932644686202,0.5,8450.0,37.0,0.12054999999910548,32.5625,33.875,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13404.0,0.0391674127126231,0.01566696508504924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57235.58,0.48120143463936427,0.5,8450.0,37.0,0.10914999999910477,32.5,34.0,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13040.0,0.04010736196319018,0.01625766871165644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57295.63,0.48417942550862114,0.5,8450.0,37.0,0.1124499999991049,32.4375,34.0,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13680.0,0.03969298245614035,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4346545846332526
57355.73,0.4938105346480208,0.5,8450.0,37.0,0.23379999999910905,32.5,33.9375,36.870000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13099.0,0.04038476219558745,0.01603175814947706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.422010931318907
57415.79,0.5076672463145699,0.5,8450.0,37.0,0.14564999999910055,32.375,33.9375,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13635.0,0.03975064173083975,0.01606160616061606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4339332712399588
57475.83,0.5216332870077531,0.5,8450.0,37.0,0.18614999999910123,32.3125,33.9375,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13386.0,0.039593605259226054,0.01591214701927387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4436524667105326
57535.9,0.5295138252203787,0.5,8450.0,37.0,0.13484999999909844,32.25,33.9375,37.09000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13649.0,0.039123745329328156,0.015678804308007912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4164531902603885
57595.98,0.5376614396584709,0.5,8450.0,37.0,0.09704999999909586,32.25,33.875,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13800.0,0.03949275362318841,0.015942028985507246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3914399100587556
57656.02,0.5579185408506181,0.5,8450.0,37.0,0.1531499999990974,32.1875,33.8125,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14272.0,0.03937780269058296,0.015975336322869956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
57716.09,0.5587443861371281,0.5,8450.0,37.0,0.20284999999909312,32.0625,33.75,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14976.0,0.038327991452991456,0.015892094017094016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4328196140398584
57776.15,0.5192149431834394,0.5,8450.0,37.0,0.46884999999909366,32.0625,33.6875,36.410000000000025,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13276.0,0.04022295872250678,0.01634528472431455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4328196140398584
57836.22,0.46691885453209936,0.5,8450.0,37.0,0.5664749999990952,31.9375,33.625,36.450000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13736.0,0.03909435061153174,0.015579499126383227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4328196140398584
57896.25,0.44939786126635073,0.5,8450.0,37.0,0.453199999999101,32.125,33.5625,36.85000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12549.0,0.04032193800302813,0.016017212526894573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
57956.29,0.46087663115964306,0.5,8450.0,37.0,0.1523999999990898,32.25,33.5625,37.33000000000004,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13396.0,0.03911615407584353,0.0159749178859361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
58016.34,0.47085303623442953,0.5,8450.0,37.0,0.0944499999990922,32.375,33.5,37.35000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13410.0,0.039671886651752426,0.01580909768829232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
58076.4,0.4774876046797408,0.5,8450.0,37.0,0.16984999999908446,32.25,33.4375,37.53000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13670.0,0.03928310168251646,0.01602048280907096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
58136.47,0.48299857346519703,0.5,8450.0,37.0,0.13314999999909255,32.25,33.375,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13813.0,0.03909360747122276,0.015709838557880256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
58196.53,0.49311586131565543,0.5,8450.0,37.0,0.14974999999908314,32.25,33.375,36.97000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13554.0,0.039250405784270324,0.01578869706359746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4328196140398584
58256.6,0.5111945697806284,0.5,8450.0,37.0,0.19979999999908848,32.125,33.375,36.97000000000003,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12778.0,0.040616684927218656,0.016591015808420723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4691969971475114
58316.65,0.5097938398814185,0.5,8450.0,37.0,0.14724999999909108,32.125,33.3125,37.01000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13774.0,0.039494700159721216,0.015826920284594162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3875055311536002
58376.72,0.5182448650246747,0.5,8450.0,37.0,0.18104999999908705,31.9375,33.3125,36.97000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13141.0,0.04040788372269995,0.01598051898637851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3674545581033728
58436.77,0.5235764716646696,0.5,8450.0,37.0,0.1775499999990911,32.0,33.25,37.03000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13943.0,0.039015993688589254,0.01577852685935595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3297875932533594
58496.81,0.5507432870109198,0.5,8450.0,37.0,0.13534999999907918,32.125,33.25,37.05000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13890.0,0.039092872570194385,0.016126709863210943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
58556.89,0.5400671578675682,0.5,8450.0,37.0,0.4483999999990812,31.9375,33.25,36.63000000000005,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14495.0,0.03911693687478441,0.015729561917902726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4150553120122356
58616.94,0.5160254079215968,0.5,8450.0,37.0,0.5098499999990908,31.875,33.1875,36.23000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13389.0,0.03958473373664949,0.016282022555829414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4150553120122356
58677.0,0.4694583197226065,0.5,8450.0,37.0,0.589674999999084,31.9375,33.125,36.39000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12205.0,0.04113068414584187,0.016304793117574764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4150553120122356
58737.07,0.43414362481052676,0.5,8450.0,37.0,0.5594999999990805,32.0,33.0625,36.53000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12748.0,0.03984938813931597,0.016002510197678066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
58797.11,0.4395303783034504,0.5,8450.0,37.0,0.1610499999990828,32.0,33.0,37.110000000000014,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13089.0,0.03988081595232638,0.015891206356482543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
58857.16,0.4422754729995432,0.5,8450.0,37.0,0.18139999999907308,32.1875,32.9375,37.190000000000055,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12598.0,0.040244483251309734,0.016113668836323227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
58917.2,0.46019724871761464,0.5,8450.0,37.0,0.16264999999907165,32.1875,32.875,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12917.0,0.04010219091120229,0.015947975536115197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
58977.27,0.47388935851364894,0.5,8450.0,37.0,0.1618499999990755,32.125,32.8125,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13414.0,0.03898911584911287,0.016028030415983302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
59037.33,0.4891705452918501,0.5,8450.0,37.0,0.14114999999907415,31.9375,32.75,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13069.0,0.04009488101614508,0.01637462697987604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4150553120122356
59097.37,0.4804493470827321,0.5,8450.0,37.0,0.17754999999907942,32.0,32.75,37.09000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13007.0,0.03967094641346967,0.01583762589374952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2903343875206272
59157.41,0.48001292335946255,0.5,8450.0,37.0,0.16579999999906822,31.9375,32.75,37.13000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13711.0,0.03945736999489461,0.01589964262271169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2230913325035004
59217.47,0.5056374202827629,0.5,8450.0,37.0,0.15324999999907707,31.9375,32.875,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12642.0,0.040499920898591994,0.016611295681063124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3179572394505803
59277.54,0.5180755967101317,0.5,8450.0,37.0,0.16874999999907206,31.9375,32.9375,37.05000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13392.0,0.03972520908004779,0.015905017921146954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.324963335909207
59337.61,0.5108750404418811,0.5,8450.0,37.0,0.18814999999906692,31.875,33.0,36.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13971.0,0.039080953403478634,0.016104788490444492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.216726718634473
59397.69,0.5364694822417604,0.5,8450.0,37.0,0.18604999999906544,31.875,33.0625,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13551.0,0.03970186702088407,0.01593978304184193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.302544351761314
59457.75,0.5634633207264862,0.5,8450.0,37.0,0.12064999999906209,31.875,33.125,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14224.0,0.03937007874015748,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59517.81,0.5478433296528457,0.5,8450.0,37.0,0.12824999999906597,31.8125,33.1875,36.870000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13917.0,0.039304447797657543,0.01587985916504994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3846948204238014
59577.87,0.4979424746505884,0.5,8450.0,37.0,0.5719749999990678,31.75,33.1875,36.25000000000006,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12898.0,0.040471390913319895,0.016436656846022638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3846948204238014
59637.94,0.46390622280614197,0.5,8450.0,37.0,0.5880749999990699,31.75,33.25,36.29000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13003.0,0.039606244712758594,0.015996308544182113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3846948204238014
59697.98,0.4333061433398294,0.5,8450.0,37.0,0.5609499999990675,31.875,33.3125,36.29000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13041.0,0.03979756153669197,0.01571965340081282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59758.04,0.44169380610184594,0.5,8450.0,37.0,0.13429999999906927,32.0625,33.375,37.49000000000001,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12129.0,0.04089372578118559,0.01615961744579108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59818.09,0.4430909825484278,0.5,8450.0,37.0,0.12694999999906914,32.3125,33.4375,37.43000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12954.0,0.039601667438628994,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59878.13,0.45358704556025353,0.5,8450.0,37.0,0.124049999999059,32.3125,33.4375,37.43000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13020.0,0.03955453149001536,0.01597542242703533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59938.2,0.46253162884883414,0.5,8450.0,37.0,0.13324999999906884,32.25,33.5,37.450000000000045,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12813.0,0.03995941621790369,0.015921329899321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
59998.26,0.48694249325098016,0.5,8450.0,37.0,0.07474999999906662,32.3125,33.5,37.33000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12888.0,0.04019242706393544,0.01590626939788951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3846948204238014
60058.33,0.48486029028671834,0.5,8450.0,37.0,0.1423999999990534,32.3125,33.5625,37.25000000000006,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13118.0,0.03994511358438786,0.015932306754078366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.302604346618884
60118.37,0.49448897749473464,0.5,8450.0,37.0,0.17044999999905375,32.1875,33.6875,37.110000000000014,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13041.0,0.04002760524499655,0.015949697109117398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2964663465965578
60178.44,0.5021952355569017,0.5,8450.0,37.0,0.19744999999905335,32.25,33.625,37.03000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13450.0,0.03992565055762082,0.015985130111524165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2780353260391422
60238.55,0.5201088916710109,0.5,8450.0,37.0,0.13934999999905504,32.1875,33.6875,36.950000000000045,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13325.0,0.03954971857410882,0.015909943714821764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.319281271267581
60298.61,0.5349839724703502,0.5,8450.0,37.0,0.15574999999905006,32.1875,33.75,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13848.0,0.039139225880993646,0.015814558058925475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.337912982910401
60358.68,0.5468061988040215,0.5,8450.0,37.0,0.175949999999055,32.125,33.8125,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13559.0,0.039825945866214324,0.015930378346485728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60418.76,0.5433593570245232,0.5,8450.0,37.0,0.17264999999905373,32.1875,33.8125,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13895.0,0.039654551997121264,0.01583303346527528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3365902923096966
60478.81,0.5029502499250984,0.5,8450.0,37.0,0.43282499999905816,32.1875,33.8125,36.57000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13738.0,0.03894307759499199,0.015795603435725725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3365902923096966
60538.86,0.4904779208588298,0.5,8450.0,37.0,0.43212499999904885,32.0,33.8125,36.77000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12597.0,0.04048582995951417,0.016194331983805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3365902923096966
60598.93,0.4396551236080612,0.5,8450.0,37.0,0.4999249999990497,32.1875,33.8125,36.47000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12707.0,0.04045014558904541,0.015975446604233886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60658.99,0.4570164157948757,0.5,8450.0,37.0,0.2030499999990545,32.375,33.75,37.05000000000001,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12503.0,0.04055026793569543,0.016076141725985763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60719.03,0.4730643583297124,0.5,8450.0,37.0,0.1693499999990482,32.5,33.8125,37.27000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13232.0,0.039374244256348244,0.015795042321644498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60779.07,0.47980599262464557,0.5,8450.0,37.0,0.14944999999904185,32.375,33.8125,37.35000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12758.0,0.04013168208183101,0.01606834927104562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60839.12,0.5012854395831621,0.5,8450.0,37.0,0.13664999999904495,32.4375,33.8125,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14075.0,0.038934280639431613,0.015985790408525755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60899.18,0.4944621930144502,0.5,8450.0,37.0,0.1353499999990393,32.4375,33.875,37.09000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13269.0,0.03979199638254578,0.01620318034516542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3365902923096966
60959.25,0.5075229977445332,0.5,8450.0,37.0,0.12964999999903765,32.375,33.875,37.01000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13137.0,0.040344066377407325,0.015985384791048184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3479747751278732
