exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,OC6 (nM),IPTG (uM),,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,Background,Background Corrected,Post Induction Average,Normalised FP2,FP2 Moving Average,mScarlet Signal (AU),FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate,,,OC6 (nM),IPTG (uM)
10.83,0.459366755,0.5,7176,37,0.21145,32.4375,33.9375,37.21,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15648,0.034125767,0.014378834,6048,0.049603175,,-0.000169579,,-0.001379344,-3.63E-05,0,0.037037037,5806,0.023768515,0,0,0,0,0,5,1.217592838,1.216256653,0.000337849,0,0
10.84,0.465772742,0.5,7176,37,0.19205,32.5625,33.9375,37.55,0,0,0.25,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15198,0.034544019,0.014672983,6062,0.04965358,,-0.000119174,,-0.000969352,0.000218711,0.000218711,0.037446387,5854,0.023744448,0,0,0,0,0,5,1.217592838,1.217229825,0.000338119,0,0
10.86,0.47283947,0.5,7176,37,0.10055,32.5625,33.875,37.51,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16284,0.034205355,0.014676984,6244,0.050288277,,0.000515524,,0.004193244,0.000356854,0.000356854,0.038436899,5745,0.023846823,0,0,0,0,0,5,1.217592838,1.218202997,0.00033839,0,0
10.88,0.489739693,0.5,7176,37,0.16765,32.5625,33.9375,37.09,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15858,0.034493631,0.014440661,6157,0.049699529,,-7.32E-05,,-0.000595602,0.000215408,0.000215408,0.037843105,5665,0.023654016,0,0,0,0,0,5,1.217592838,1.223933602,0.000339982,0,0
10.89,0.493281067,0.5,7176,37,0.23905,32.4375,34,37.13,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15537,0.034755744,0.01473901,6191,0.050072686,,0.000299933,,0.002439641,0.000437489,0.000437489,0.038281376,6112,0.02421466,0,0,0,0,0,5,1.217592838,1.229244482,0.000341457,0,0
10.91,0.508588706,0.5,7176,37,0.22395,32.4375,34,37.21,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16821,0.033707865,0.014446228,6418,0.050638828,,0.000866075,,0.007044614,0.000758737,0.000758737,0.038173886,6105,0.024242424,0,0,0,0,0,5,1.248394755,1.235323171,0.000343145,0,0
10.93,0.510818062,0.5,7176,37,0.18915,32.4375,34.0625,37.25,0,0,0.25,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15955,0.0343466,0.014728925,6384,0.050281955,,0.000509202,,0.004141823,0.001124143,0.001124143,0.038220551,6450,0.024341085,0,0,0,0,0,5,1.199096529,1.23719922,0.000343666,0,0
10.94,0.536273671,0.5,7176,37,0.20315,32.4375,34,37.05,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16114,0.034193869,0.014521534,6388,0.049937383,,0.000164629,,0.001339088,0.001030905,0.001030905,0.038040075,6067,0.024229438,0,0,0,0,0,5,1.285035085,1.23907527,0.000344188,0,0
10.96,0.538713778,0.5,7176,37,0.18245,32.4375,34.0625,37.19,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16139,0.034078939,0.014561001,6672,0.050209832,,0.000437079,,0.003555179,0.001246612,0.001246612,0.037919664,5820,0.024570447,0,0,0,0,0,5,1.234402715,1.240951319,0.000344709,0,0
10.98,0.554067676,0.5,7176,37,0.21675,32.375,34.0625,37.25,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16527,0.03382344,0.014279664,6461,0.050301811,,0.000529058,,0.00430333,0.001562064,0.001562064,0.037765052,6051,0.024128243,0,0,0,0,0,5,1.256989875,1.241243793,0.00034479,0,0
10.99,0.550431835,0.5,7176,37,0.21055,32.375,34.0625,37.11,0,0.02,0.15,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17133,0.033794432,0.01447499,6677,0.050022465,,0.000249712,,0.002031145,0.001710764,0.001710764,0.038041036,6259,0.02380572,0,0,0,0,0,0.44,1.256989875,1.241353207,0.00034482,0,0
11.01,0.500890199,0.5,7176,37,0.566325,32.25,34.125,36.23,0,0.02,0.25,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16194,0.034086699,0.014573299,6528,0.049938725,,0.000165972,,0.001350011,0.001647001,0.001647001,0.038296569,5914,0.024010822,0,0,0,0,0,0.44,1.256989875,1.244747772,0.000345763,0,0
11.03,0.488367555,0.5,7176,37,0.5582,32.1875,34.0625,36.15,0,0.02,0.15,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15643,0.034648085,0.014639136,6187,0.04994343,,0.000170677,,0.001388275,0.001601494,0.001601494,0.038144497,6119,0.023860108,0,0,0,0,0,0.44,1.256989875,1.243231567,0.000345342,0,0
11.04,0.426501789,0.5,7176,37,0.582525,32.3125,34.0625,36.33,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,14669,0.034903538,0.01472493,6104,0.049475754,,-0.000297,,-0.002415781,0.00135038,0.00135038,0.038007864,5501,0.023450282,0,0,0,0,0,5,1.256989875,1.244442867,0.000345679,0,0
11.06,0.446356236,0.5,7176,37,0.24585,32.5,34.0625,37.21,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,14368,0.03514755,0.014894209,5994,0.05005005,,0.000277297,,0.002255519,0.001536176,0.001536176,0.037871205,5843,0.023618004,0,0,0,0,0,5,1.256989875,1.243483946,0.000345412,0,0
11.08,0.45148243,0.5,7176,37,0.20595,32.625,34.0625,37.33,0,0,0.07,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15367,0.034359341,0.014706839,6064,0.050461741,,0.000688988,,0.005604198,0.001619156,0.001619156,0.03792876,5911,0.024192184,0,0,0,0,0,5,1.256989875,1.242525024,0.000345146,0,0
11.09,0.470412619,0,7176,37,0.17305,32.6875,34.0625,37.41,0,1,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15111,0.034676726,0.014625108,6080,0.05,,0.000227247,,0.001848415,0.000992576,0.000992576,0.038157895,5393,0.02336362,0,0,0,0,0,5,1.256989875,1.240099344,0.000344472,0,0
11.11,0.481234772,0.5,7176,37,0.19635,32.625,34.0625,37.27,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15530,0.034256278,0.014359305,6169,0.049278651,,-0.000494102,,-0.004019001,0.000787934,0.000787934,0.037607392,5764,0.023768217,0,0,0,0,0,5,1.256989875,1.240021199,0.00034445,0,0
11.13,0.487335243,0.5,7176,37,0.12665,32.5625,34.0625,37.49,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15220,0.034625493,0.01478318,6225,0.049638554,,-0.000134199,,-0.001091568,0.000632313,0.000632313,0.037269076,5915,0.024344886,0,0,0,0,0,5,1.256989875,1.235850742,0.000343292,0,0
11.14,0.492166498,0.5,7176,37,0.18945,32.5,34.0625,37.21,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15871,0.033898305,0.014617856,6332,0.050063171,,0.000290418,,0.002362246,0.000398202,0.000398202,0.03758686,5717,0.024138534,0,0,0,0,0,5,1.223734781,1.23409135,0.000342803,0,0
11.16,0.501664334,0.5,7176,37,0.20495,32.4375,34.0625,37.13,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16699,0.033714594,0.014491886,6469,0.050085021,,0.000312268,,0.00253997,6.47E-05,6.47E-05,0.038027516,6156,0.02322937,0,0,0,0,0,5,1.219890544,1.231256379,0.000342016,0,0
11.18,0.523877982,0.5,7176,37,0.14715,32.4375,34.0625,37.33,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16004,0.034366408,0.014371407,6412,0.049438553,,-0.0003342,,-0.002718371,-0.000389399,0,0.037273862,6183,0.023613133,0,0,0,0,0,5,1.288878697,1.228421408,0.000341228,0,0
11.19,0.517166421,0.5,7176,37,0.21355,32.375,34.0625,37.05,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16954,0.033325469,0.014214935,6359,0.049536091,,-0.000236663,,-0.001925003,-0.000561659,0,0.038213556,6210,0.023993559,0,0,0,0,0,5,1.185752529,1.225586437,0.000340441,0,0
11.21,0.537656458,0.5,7176,37,0.19525,32.375,34.0625,37.11,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16541,0.033371622,0.014388489,6527,0.049639957,,-0.000132796,,-0.001080157,-0.00100152,0,0.037996017,6180,0.024110032,0,0,0,0,0,5,1.24303015,1.222751466,0.000339653,0,0
11.23,0.540635563,0.5,7176,37,0.25055,32.3125,34,36.89,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17237,0.033358473,0.01432964,6696,0.050179211,,0.000406458,,0.003306112,-0.00119445,0,0.037783751,5969,0.023622047,0,0,0,0,0,5,1.197455482,1.219354378,0.00033871,0,0
11.24,0.551688131,0.5,7176,37,0.18665,32.3125,34,37.13,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16694,0.033844495,0.014256619,6622,0.050286922,,0.000514169,,0.004182228,-0.001374876,0,0.037752945,5954,0.024017467,0,0,0,0,0,0.44,1.197455482,1.215609022,0.000337669,0,4.5
11.26,0.505793197,0.5,7176,37,0.51705,32.1875,34,36.37,0,0.02,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16093,0.033927795,0.014478345,6385,0.049021143,,-0.00075161,,-0.00611356,-0.001712838,0,0.03743148,6104,0.024410223,0,0,0,0,0,0.44,1.197455482,1.21262297,0.00033684,0,8.325
11.28,0.47469001,0.5,7176,37,0.55545,32.125,34,36.31,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15986,0.034154886,0.014387589,6291,0.049753616,,-1.91E-05,,-0.000155659,-0.001882225,0,0.037672866,6143,0.023929676,0,0,0,0,0,0.44,1.197455482,1.209419312,0.00033595,0,11.57625
11.29,0.433595189,0.5,7176,37,0.59415,32.125,34,36.25,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15537,0.034433932,0.01448156,6137,0.049535604,,-0.000237149,,-0.001928963,-0.001860818,0,0.037477595,5953,0.024189484,0,0,0,0,0,5,1.197455482,1.206543558,0.000335151,0,11.57625
11.31,0.447736515,0.5,7176,37,0.29075,32.4375,34,37.01,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16299,0.033928462,0.014234002,6209,0.049605411,,-0.000167342,,-0.00136115,-0.001823711,0,0.037526172,5588,0.023622047,0,0,0,0,0,5,1.197455482,1.203667804,0.000334352,0,11.57625
11.33,0.469646077,0.5,7176,37,0.17935,32.5625,33.9375,37.41,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15876,0.034013605,0.014613253,6169,0.049440752,,-0.000332001,,-0.002700481,-0.001979467,0,0.037769493,5623,0.023475013,0,0,0,0,0,5,1.197455482,1.202375626,0.000333993,0,11.57625
11.34,0.483512062,0.5,7176,37,0.15995,32.625,33.9375,37.43,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15177,0.034657706,0.014429729,6305,0.048850119,,-0.000922634,,-0.007504664,-0.002113633,0,0.037906423,5799,0.023797206,0,0,0,0,0,5,1.197455482,1.201266507,0.000333685,0,11.57625
11.36,0.478947913,0.5,7176,37,0.21275,32.5625,34,37.19,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15717,0.034421327,0.01444296,6324,0.049493991,,-0.000278762,,-0.002267437,-0.002067216,0,0.037634409,5790,0.023316062,0,0,0,0,0,5,1.197455482,1.196872238,0.000332465,0,11.57625
11.38,0.496511219,0.5,7176,37,0.19905,32.5,33.9375,37.21,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16148,0.033936091,0.014429031,6249,0.048807809,,-0.000964944,,-0.007848809,-0.001865497,0,0.037606017,5781,0.023525342,0,0,0,0,0,5,1.197455482,1.197388738,0.000332608,0,11.57625
11.39,0.504530784,0.5,7176,37,0.20095,32.4375,33.9375,37.17,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16304,0.033918057,0.014597645,6309,0.048977651,,-0.000795102,,-0.006467324,-0.00195593,0,0.037406879,6196,0.024370562,0,0,0,0,0,5,1.185651045,1.195177733,0.000331994,0,11.57625
11.41,0.513346896,0.5,7176,37,0.18375,32.4375,33.9375,37.21,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17440,0.03337156,0.014334862,6494,0.049584232,,-0.000188522,,-0.001533426,-0.002041154,0,0.037727133,6346,0.023952096,0,0,0,0,0,5,1.178337401,1.19513695,0.000331982,0,11.57625
11.43,0.526318165,0.5,7176,37,0.17895,32.375,33.875,37.21,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16969,0.033649596,0.0142613,6816,0.049589202,,-0.000183551,,-0.001492998,-0.002203916,0,0.037411972,6027,0.023560644,0,0,0,0,0,5,1.194282767,1.195096167,0.000331971,0,11.57625
11.44,0.536082133,0.5,7176,37,0.24065,32.3125,33.9375,36.95,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16547,0.034024294,0.01450414,6517,0.049562682,,-0.000210071,,-0.001708708,-0.00205592,0,0.03774743,6260,0.023961661,0,0,0,0,0,5,1.18971306,1.195055385,0.00033196,0,11.57625
11.46,0.548074519,0.5,7176,37,0.21405,32.375,33.9375,37.03,0,0,0,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17542,0.033405541,0.014308517,6831,0.049333919,,-0.000438834,,-0.003569458,-0.002123428,0,0.037768994,6261,0.024117553,0,0,0,0,0,5,1.196599043,1.199382552,0.000333162,0,11.57625
11.48,0.574542243,0.5,7176,37,0.18695,32.375,33.9375,37.13,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17843,0.033178277,0.014347363,6776,0.049734357,,-3.84E-05,,-0.000312317,-0.001958258,0,0.038075561,6306,0.024104028,0,0,0,0,0,0.44,1.196599043,1.203608404,0.000334336,0,14.3398125
11.49,0.519893686,0.5,7176,37,0.579775,32.1875,33.9375,36.09,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17468,0.033318067,0.014254637,6343,0.049661044,,-0.00011171,,-0.00090864,-0.001946447,0,0.037206369,6195,0.024051655,0,0,0,0,0,0.44,1.196599043,1.204687534,0.000334635,0,16.68884063
11.51,0.457265716,0.5,7176,37,0.559175,32.125,33.9375,36.31,0,0.016668448,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15471,0.033999095,0.014478702,6313,0.049738635,,-3.41E-05,,-0.000277519,-0.001776669,0,0.037224774,5803,0.024125452,0,0,0,0,0,0.44,1.196599043,1.20661875,0.000335172,0,18.35291338
11.53,0.439432103,0.5,7176,37,0.548248421,32.25,33.9375,36.39,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15249,0.034362909,0.014361597,6114,0.049558391,,-0.000214363,,-0.001743615,-0.001455893,0,0.037291462,5803,0.023953128,0,0,0,0,0,5,1.196599043,1.208549967,0.000335708,0,18.35291338
11.54,0.45348822,0.5,7176,37,0.26275,32.4375,33.9375,37.11,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15593,0.033989611,0.014493683,6153,0.050056883,,0.00028413,,0.002311097,-0.001235662,0,0.037542662,5605,0.023728814,0,0,0,0,0,5,1.196599043,1.210481183,0.000336245,0,18.35291338
11.56,0.475936928,0.5,7176,37,0.19635,32.5,33.875,37.33,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15183,0.034709873,0.014753343,6234,0.049406481,,-0.000366273,,-0.002979244,-0.000780035,0,0.038017324,5840,0.024143836,0,0,0,0,0,5,1.196599043,1.2124124,0.000336781,0,18.35291338
11.58,0.50193608,0.5,7176,37,0.15755,32.6875,33.875,37.43,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15780,0.034410646,0.014638783,6125,0.049959184,,0.00018643,,0.001516417,-0.000479742,0,0.037714286,5914,0.023672641,0,0,0,0,0,5,1.196599043,1.214905732,0.000337474,0,18.35291338
11.59,0.500820452,0.5,7176,37,0.18175,32.5625,33.875,37.29,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16620,0.033754513,0.014259928,6377,0.049866708,,9.40E-05,,0.000764228,-0.000557021,0,0.037792065,5820,0.023367698,0,0,0,0,0,5,1.196599043,1.217747334,0.000338263,0,18.35291338
11.61,0.494448968,0.5,7176,37,0.20635,32.5625,33.9375,37.17,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17057,0.033475992,0.01424635,6619,0.049403233,,-0.00036952,,-0.003005659,-0.000522051,0,0.036863575,6052,0.024124256,0,0,0,0,0,5,1.196599043,1.219829632,0.000338842,0,18.35291338
11.63,0.52006974,0.5,7176,37,0.16765,32.5,33.9375,37.29,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16941,0.033469099,0.014107786,6656,0.049579327,,-0.000193426,,-0.00157332,-0.000283023,0,0.037259615,5950,0.024033613,0,0,0,0,0,5,1.288326004,1.222129535,0.00033948,0,18.35291338
11.64,0.530980771,0.5,7176,37,0.17345,32.5,33.9375,37.25,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15714,0.034046074,0.014572992,6585,0.049962035,,0.000189282,,0.001539609,2.84E-05,2.84E-05,0.038116932,6096,0.024442257,0,0,0,0,0,5,1.286198376,1.224101534,0.000340028,0,18.35291338
11.66,0.530667362,0.5,7176,37,0.20925,32.4375,34,37.09,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17476,0.033360037,0.014362554,6729,0.049635904,,-0.000136849,,-0.001113123,0.00016884,0.00016884,0.037598454,5982,0.023905048,0,0,0,0,0,5,1.220117199,1.226073534,0.000340576,0,18.35291338
11.68,0.544809006,0.5,7176,37,0.19825,32.4375,33.9375,37.11,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16944,0.033758263,0.014400378,6616,0.049879081,,0.000106328,,0.000864865,0.000303145,0.000303145,0.037787183,6027,0.023892484,0,0,0,0,0,5,1.238011029,1.222103484,0.000339473,0,18.35291338
11.69,0.545702362,0.5,7176,37,0.21995,32.375,33.9375,37.01,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16742,0.033866922,0.014454665,6683,0.049678288,,-9.45E-05,,-0.000768374,0.00058401,0.00058401,0.03785725,5908,0.024035206,0,0,0,0,0,0.44,1.238011029,1.218205774,0.00033839,0,20.09997638
11.71,0.513879897,0.5,7176,37,0.542175,32.1875,33.9375,36.29,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15994,0.033950231,0.014380393,6392,0.050062578,,0.000289825,,0.002357423,0.000782247,0.000782247,0.037703379,5856,0.024077869,0,0,0,0,0,0.44,1.238011029,1.215637314,0.000337677,0,21.58497992
11.73,0.471795262,0.5,7176,37,0.621675,32.125,33.9375,36.05,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16243,0.03361448,0.014221511,6302,0.049984132,,0.000211379,,0.001719345,0.000861308,0.000861308,0.037607109,5672,0.023624824,0,0,0,0,0,0.44,1.238011029,1.211863886,0.000336629,0,22.84723293
11.74,0.435637419,0.5,7176,37,0.619075,32.1875,33.9375,36.21,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15860,0.034047919,0.014501892,5869,0.049752939,,-1.98E-05,,-0.000161166,0.001110978,0.001110978,0.037996251,5685,0.023746702,0,0,0,0,0,5,1.238011029,1.206205668,0.000335057,0,22.84723293
11.76,0.444932014,0.5,7176,37,0.21765,32.5,33.9375,37.33,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16452,0.033795283,0.014405543,6176,0.049384715,,-0.000388038,,-0.003156284,0.001062833,0.001062833,0.037726684,5901,0.023894255,0,0,0,0,0,5,1.238011029,1.203275033,0.000334243,0,22.84723293
11.78,0.446050613,0.5,7176,37,0.16415,32.5625,33.875,37.49,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15742,0.034049041,0.014547072,6240,0.049679487,,-9.33E-05,,-0.000758621,0.001539379,0.001539379,0.037660256,5892,0.023421589,0,0,0,0,0,5,1.238011029,1.200344397,0.000333429,0,22.84723293
11.79,0.470646708,0.5,7176,37,0.14855,32.625,33.9375,37.49,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15944,0.034244857,0.014550928,6118,0.050179797,,0.000407044,,0.003310878,0.002128357,0.002128357,0.037593985,5909,0.024538839,0,0,0,0,0,5,1.238011029,1.197413761,0.000332615,0,22.84723293
11.81,0.462024828,0.5,7176,37,0.19515,32.5625,33.9375,37.27,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15430,0.034672715,0.01477641,6163,0.05013792,,0.000365167,,0.002970248,0.002659388,0.002659388,0.037806263,6214,0.023978114,0,0,0,0,0,5,1.238011029,1.190115174,0.000330588,0,22.84723293
11.83,0.504759879,0.5,7176,37,0.17085,32.5625,33.9375,37.33,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15474,0.0345095,0.014734393,6188,0.050096962,,0.000324209,,0.002637098,0.002907273,0.002907273,0.03749192,6039,0.023679417,0,0,0,0,0,5,1.238011029,1.182917904,0.000328588,0,22.84723293
11.84,0.494289807,0.5,7176,37,0.15095,32.5,33.875,37.37,0,0,0.25,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16394,0.033975845,0.014334513,6419,0.050007789,,0.000235036,,0.001911773,0.003420422,0.003420422,0.038479514,6027,0.023228804,0,0,0,0,0,5,1.113227989,1.178867356,0.000327463,0,22.84723293
11.86,0.503801422,0.5,7176,37,0.22525,32.4375,33.9375,37.05,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17190,0.033391507,0.014310646,6361,0.050463764,,0.00069101,,0.005620646,0.003836909,0.003836909,0.037729917,5856,0.023736339,0,0,0,0,0,5,1.114747151,1.17396472,0.000326101,0,22.84723293
11.88,0.51804704,0.5,7176,37,0.20045,32.375,33.9375,37.13,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15689,0.034546498,0.014723692,6411,0.050070192,,0.000297439,,0.002419352,0.004476012,0.004476012,0.037747621,6118,0.023864008,0,0,0,0,0,5,1.142661378,1.169062085,0.000324739,0,22.84723293
11.89,0.523572563,0.5,7176,37,0.20745,32.375,33.9375,37.09,0,0,0.07,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16908,0.033770996,0.014194464,6705,0.050260999,,0.000488246,,0.00397137,0.005078055,0.005078055,0.038180462,5924,0.024139095,0,0,0,0,0,5,1.117357058,1.16415945,0.000323378,0,22.84723293
11.91,0.526422814,0.5,7176,37,0.25595,32.375,33.875,36.89,0,0,0,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16614,0.034188034,0.014385458,6853,0.050051073,,0.000278319,,0.002263836,0.005622922,0.005622922,0.038961039,6388,0.024107702,0,0,0,0,0,5,1.077776466,1.159256815,0.000322016,0,22.84723293
11.93,0.54629588,0.5,7176,37,0.21735,32.375,33.8125,37.03,0,0,0,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17036,0.033517258,0.014205212,6662,0.049834884,,6.21E-05,,0.000505372,0.006524294,0.006524294,0.038276794,6190,0.023909532,0,0,0,0,0,5,1.135055689,1.152871324,0.000320242,0,22.84723293
11.94,0.55811302,0.5,7176,37,0.19375,32.375,33.8125,37.11,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16628,0.03403897,0.014553765,6791,0.05109704,,0.001324287,,0.010771688,0.007586657,0.007586657,0.039169489,6592,0.023816748,0,0,0,0,0,0.44,1.135055689,1.148145979,0.000318929,0,23.92014799
11.96,0.509759741,0.5,7176,37,0.524825,32.125,33.8125,36.39,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16465,0.034133009,0.014515639,6657,0.05092384,,0.001151086,,0.009362882,0.008773982,0.008773982,0.038605979,5940,0.024242424,0,0,0,0,0,0.44,1.135055689,1.140232891,0.000316731,0,24.83212579
11.98,0.474272206,0.5,7176,37,0.604025,32.1875,33.8125,36.15,0,0.02,0.15,0,0,20,0.5,0,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16104,0.034028813,0.014406359,6261,0.050950327,,0.001177574,,0.009578333,0.009559427,0.009559427,0.038651973,6054,0.024446647,0,0,0,0,0,0.44,1.135055689,1.134562295,0.000315156,0,25.60730692
